"","RTENAME","RouteID","evd400m","evd1km","evd4km","evd5km","evd8km","evd20km","lvd400m","lvd1km","lvd4km","lvd5km","lvd8km","lvd20km","pwt400m","pwt1km","pwt4km","pwt5km","pwt8km","pwt20km","pwm400m","pwm1km","pwm4km","pwm5km","pwm8km","pwm20km"
"526","BATTLE MTN",69063,105.59318670636,105.632128278547,105.705495320904,105.685852979501,105.744181997444,105.834857779722,109.608198063203,109.15965991738,108.785051338818,108.550111598853,109.220651529992,109.260325139494,1010.07423133354,1154.47188724506,1175.04498091128,1125.27861770804,1128.1369070799,1168.4701186538,202.014846266708,230.894377449011,235.008996182256,225.055723541608,225.62738141598,233.694023730761
"527","LOOKOUT LAKE",69064,106.178487277156,106.932846084252,106.577750182387,106.219848269751,105.686172711329,106.466905439437,108.684404315229,108.359011937489,106.922267932511,106.932358456732,107.36477111865,106.81151730928,1049.38098078077,1052.20907500056,1122.38582233259,1144.79116752521,1150.97983281695,1119.93108643979,209.876196156155,210.441815000112,224.477164466517,228.958233505042,230.19596656339,223.986217287957
"528","UMATILLA",69105,123.3849238023,123.794961009105,130.042277668549,130.809881363001,131.805376923561,133.571943255019,136.162293933775,137.704749672706,147.129475187392,147.601328183349,149.298531210563,150.475148538966,800.089570358927,805.790131910023,795.164763088846,794.987990305853,795.209656855151,806.145080826651,160.017914071785,161.158026382005,159.032952617769,158.997598061171,159.04193137103,161.22901616533
"529","HASH ROCK",69112,113.046805814208,113.999935042501,114.450110753872,114.677144596575,115.02363412672,116.155470450184,114.199600101071,113.232866394052,114.734511532928,114.954569597254,115.351648920498,116.56816775218,1913.08826455277,1808.24240715305,1859.43257510464,1770.25339023213,1695.25574557705,1589.15188589154,382.617652910554,361.64848143061,371.886515020928,354.050678046426,339.051149115411,317.830377178309
"530","DAVIS LAKE",69120,138.562556880372,133.345598382367,130.933896633834,131.448651680227,130.224233661058,132.126518312909,136.246992826505,130.350643941481,127.821391044161,128.198459752066,127.043732787292,126.172256990411,2946.59838332553,3041.82347826533,3027.70569192322,3044.18168420656,3045.30230311553,3136.26073671532,589.319676665106,608.364695653067,605.541138384644,608.836336841312,609.060460623107,627.252147343064
"531","BLITZEN 2",69130,110.955494974069,111.062443856571,111.339795934479,111.198728565299,111.048665117655,110.172270338102,114.416430829009,114.169844393664,114.707234472549,114.632421639904,114.342498097032,112.96050604268,861.964892484307,866.531987141276,947.058597078855,929.9319606145,940.533333108804,950.764516039075,172.392978496861,173.306397428255,189.411719415771,185.9863921229,188.106666621761,190.152903207815
"532","SUMMIT PR",69136,114.192314766809,114.504194774073,115.512561524246,115.930021242913,115.784118319764,114.696865643146,119.985356681347,121.247039196573,119.226726658942,118.879582495784,118.200332983682,117.591272703521,1844.63838812728,2216.91121284867,2027.34043306936,2002.25572949023,2017.63793772355,2195.0378016516,368.927677625455,443.382242569733,405.468086613872,400.451145898045,403.527587544709,439.00756033032
"533","LAPHAM RES.",69139,98.3959311868922,97.0478767914652,96.1003126831699,96.1383285178262,96.2868233522198,98.8445086032352,94.3266107329728,92.8549656040421,91.9202306006746,91.9045352764424,91.7758279720373,94.8010135193323,2042.82066330833,1990.36769354318,1915.96734568495,1919.23469176021,1858.48709309017,1770.12967305858,408.564132661666,398.073538708635,383.193469136989,383.846938352042,371.697418618034,354.025934611716
"534","WIZARD FALLS",69147,112.251587760611,112.944381520698,116.784189390091,118.302938548823,121.823774050661,126.317310759754,108.99431924761,110.323566703335,112.254798927436,112.967374711704,115.163138958099,116.983260357769,2983.80618109406,2983.80618109406,4490.62969845715,4365.01639297274,4922.65788253655,4722.06085445644,596.761236218813,596.761236218813,898.125939691429,873.003278594547,984.53157650731,944.412170891288
"535","MALHEUR NWR",69155,115.175737480459,117.439435286922,124.677119111749,124.934422086746,125.857221433371,123.364207648524,121.037383668441,123.727310018532,130.929470611365,131.391508849176,133.529330783639,131.757824541486,1006.77827920709,1030.9057301009,973.738603733539,976.840118523501,965.10626820252,924.902847937372,201.355655841418,206.181146020181,194.747720746708,195.3680237047,193.021253640504,184.980569587474
"536","BLY  II",69160,98.8928914729239,99.282065978689,100.591469664404,100.794712476441,101.41468507765,105.539258983773,96.3127138845199,96.9574701717045,100.534498604308,101.204547038627,101.884177250806,102.949830737233,1658.77078102875,1648.6831889525,1675.10445593029,1682.16818740646,1837.99182341393,2094.13609166643,331.754156205749,329.7366377905,335.020891186059,336.433637481293,367.598364682787,418.827218333287
"537","ROME",69164,108.495559490086,109.171373658221,108.148014662939,108.085267169924,108.231500932178,108.211313410577,116.702077810895,116.627811366178,119.245097598042,119.542385678388,119.200862814876,124.427929763473,930.946190657842,908.834817908461,909.206430054009,909.48455493111,907.839352409299,907.063376700907,186.189238131568,181.766963581692,181.841286010802,181.896910986222,181.56787048186,181.412675340181
"538","BADGER CREEK",69203,114.74641892801,114.619007938981,116.222854996013,116.792398147925,118.046509866597,120.357594064742,118.775363290185,119.575391262187,120.715883149323,121.524931192108,122.978922692805,124.034498909116,1806.14306337667,1806.65329553224,1962.46836705016,2066.11365766638,2394.27134130344,3083.07232644302,361.228612675334,361.330659106449,392.493673410032,413.222731533276,478.854268260688,616.614465288605
"539","MIKKALO",69204,128.346392925675,129.684376258399,130.775086648184,130.944592841533,130.805205404573,131.107707434095,162.697386853633,161.907131528654,169.007307590328,169.118132893853,171.83737782577,168.128517356849,970.346487683571,979.452984983587,983.430871268159,984.136363470584,984.777860348176,978.311793250971,194.069297536714,195.890596996717,196.686174253632,196.827272694117,196.955572069635,195.662358650194
"540","CECIL",69205,118.859319475489,119.589849726399,122.197454180461,123.128002330517,124.038939761094,126.283937155438,187.20355192983,189.390570236644,174.579957976901,174.294276904176,176.805870658788,165.149675230725,753.632466438727,789.758780004238,806.76859935731,804.135045708531,817.518503261846,808.839186336642,150.726493287745,157.951756000848,161.353719871462,160.827009141706,163.503700652369,161.767837267328
"541","HOWARD MDWS.",69206,123.756110396944,122.159314991658,123.275405013632,123.675040876046,124.321983225245,123.361731182167,125.672978870734,124.454438362203,125.378321989148,125.867794467148,126.245543769945,127.332287052138,2543.9369437003,2759.68219079259,2643.85654807997,2722.39681285374,2579.75422653639,2348.77371330431,508.78738874006,551.936438158518,528.771309615994,544.479362570747,515.950845307278,469.754742660863
"542","TROY",69207,131.500240332679,130.897319577966,129.041600626264,128.886479992622,128.489814232046,130.217530139752,135.930489596905,134.797094392616,135.08193889684,134.849898357128,134.309045523876,136.423441551802,2587.5663970633,2693.17530963296,3119.67480264557,2924.11930364883,3055.30881143705,3106.23105754496,517.51327941266,538.635061926591,623.934960529114,584.823860729767,611.061762287411,621.246211508993
"543","HELLS CANYON",69208,121.967480279137,122.180474540795,119.887877212015,119.250110561667,119.004136405052,118.416208118501,128.857146035553,129.111019085909,128.055464144437,127.673797896466,127.138478639482,123.96867429612,3393.80324173595,3234.95375800741,3177.83722949052,3071.03212857289,2956.89963535881,3322.4681342006,678.76064834719,646.990751601481,635.567445898104,614.206425714578,591.379927071761,664.493626840119
"544","BLUE RIVER",69210,119.269801651751,118.698744944065,117.936030874146,118.15555464215,118.581721492694,118.97192372012,111.199649188914,111.758989549836,112.270346349109,112.605386829389,113.729191789396,113.99683665623,9807.93972884346,9934.96873320148,9862.89653422259,9873.49509772951,9845.22941521472,9635.25294942466,1961.58794576869,1986.9937466403,1972.57930684452,1974.6990195459,1969.04588304294,1927.05058988493
"545","MADRAS",69211,123.738713257702,125.274951164699,123.33937281377,122.822720232333,122.581303801484,122.085378195892,136.969180328742,142.079867356584,136.686005472022,134.775055739942,130.309459185791,127.83529390785,888.848255116639,898.564601070813,894.202301388289,892.731019514925,885.359581110425,941.587238735554,177.769651023328,179.712920214163,178.840460277658,178.546203902985,177.071916222085,188.317447747111
"546","OCHOCO",69212,117.738999530753,117.446193720697,117.949406047631,117.82803844581,117.442571739862,116.840759667638,120.443178857792,120.326045979295,121.713378728656,121.497126570015,121.595595130498,120.859906517483,2562.38855354064,2582.77961399623,2408.03103462505,2388.13418011578,2368.84518517153,2195.58510306734,512.477710708128,516.555922799246,481.606206925011,477.626836023155,473.769037034306,439.117020613467
"547","BARNHOUSE",69213,117.331979779731,117.618750119242,117.905039671081,117.591412718978,117.343665386895,118.123533924756,119.132706611219,119.789893712195,121.42828976741,121.201778475762,121.192318939646,121.685163852189,2405.44525238942,2545.31612645082,2362.48593209925,2272.33514541726,2088.52956861908,1944.30142070358,481.089050477883,509.063225290163,472.497186419849,454.467029083452,417.705913723816,388.860284140716
"548","UNITY",69214,122.336884321254,123.596525606037,120.684226919347,121.266935078837,121.390186592933,121.362326552952,125.417167254661,127.307381578544,123.93183897735,124.602077605791,125.076201634624,124.640917486006,2107.01980802075,2128.35295722665,2039.6403257948,2074.63384525544,2113.42206970186,2239.75273553681,421.403961604149,425.67059144533,407.928065158959,414.926769051088,422.684413940373,447.950547107362
"549","NEWBRIDGE",69215,121.437961752561,121.18773353346,119.713164929856,119.287439954583,120.077431161143,122.946878557596,127.457563449629,127.441590411447,126.271766238823,126.248970688445,126.063192912735,124.407547024789,2560.21392145542,3012.44544285921,3173.05396152183,3131.47330483374,3215.37051492473,3464.12806814232,512.042784291084,602.489088571841,634.610792304366,626.294660966749,643.074102984947,692.825613628463
"550","BALD MTN.",69220,113.159040334175,113.28021445528,113.639003170009,113.82674505813,114.340334738859,113.735428011885,117.775707232884,117.142023327026,115.770251283792,115.634354274418,116.24569739354,116.298031911335,1634.29085866832,2011.00193689862,1955.47364381294,2012.77900756988,1984.95629846406,1990.87421453219,326.858171733665,402.200387379723,391.094728762587,402.555801513976,396.991259692812,398.174842906439
"551","GREEN MTN.",69221,110.607851544122,110.652038839665,111.960664192618,112.44305711872,111.966117045313,110.933477048489,114.729219343941,114.561889677968,116.675196013602,117.108772494274,116.801567094017,116.879252766869,707.540551440538,725.716043960602,722.050740720525,723.307767537223,719.027011029506,743.391453168171,141.508110288108,145.14320879212,144.410148144105,144.661553507445,143.805402205901,148.678290633634
"552","HARNEY LAKE",69222,118.5356179904,119.269878390766,119.823867737373,119.193834896778,119.669543142739,118.627820743432,127.550918177187,128.326311445083,129.131646811353,128.346909005422,128.124182901899,126.76205752905,766.58239948783,714.237014774842,725.917158185256,728.02431332893,761.74269237367,800.985689745136,153.316479897566,142.847402954968,145.183431637051,145.604862665786,152.348538474734,160.197137949027
"553","CRANE",69223,114.190663469441,114.437840839062,111.766990561765,111.072603324117,111.058740911209,112.308532429626,122.523557659909,121.001994186984,118.92295325958,118.584382887423,118.758364291369,120.551007702721,902.863541322985,935.129621619,974.506883356192,963.565651212828,995.011559575166,1049.80726438912,180.572708264597,187.0259243238,194.901376671238,192.713130242566,199.002311915033,209.961452877825
"554","QUARTZ MTN.",69224,110.758804626894,111.202841997971,110.920748667731,111.527597151244,112.587123330043,114.752837922365,118.499330193015,118.146225558211,118.589230646202,118.994594625148,119.854641206999,118.559596652048,960.553837920347,934.448291095387,922.383567882753,915.715040498235,913.954025819384,903.891027285709,192.110767584069,186.889658219077,184.476713576551,183.143008099647,182.790805163877,180.778205457142
"555","MERRILL",69228,112.568148259012,109.544030680294,107.852800162382,107.686141063179,106.681413329243,105.600073485236,108.676617825592,107.034516361339,105.625783086156,105.701179701082,105.20722660525,104.21229446777,987.12841065212,980.453741113004,1012.84026254223,1012.58925363343,1036.25871291774,1091.77872792647,197.425682130424,196.090748222601,202.568052508445,202.517850726686,207.251742583547,218.355745585294
"556","PICTURE FLAT",69229,106.727160351891,107.511998706216,110.007084653237,110.434812266881,108.494952502046,106.391844032943,103.270000838574,102.811630703543,103.106424856591,103.1066979037,102.883123271027,102.307299694905,2064.20767306189,2053.92230778601,2090.35296356468,2075.69513153738,2110.51075115829,2012.4847699327,412.841534612378,410.784461557203,418.070592712937,415.139026307477,422.102150231658,402.496953986541
